student_id,student_name,department,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs,programming_languages,frameworks,verified_certifications,python_skill,java_skill,sql_skill,react_skill,aws_skill,dsa_skill,certifications_count,projects_count,project_complexity,open_source_contributions,internships_count,aptitude_score,quantitative_aptitude_score,logical_aptitude_score,coding_score,communication_score,verbal_fluency_score,interview_score,presentation_score,hackathons_participated,leadership_roles,tech_society_participation,target_role,placement_probability,placement_status,missing_skills,recommended_courses,roadmap_weeks,placement_outcome
STU0238,Siddharth Singh,CSE,7,8.93,95.2,86.0,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,2,1,2,2,2,1,2,3,9,2,81,82,82,79,90,88,92,88,2,2,2,QA Engineer,91.3,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0239,Kavya Joshi,IT,8,5.92,65.9,56.5,3,Python,React|Pandas,,2,0,0,1,0,0,0,1,2,3,0,42,42,45,40,74,71,55,65,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0240,Utkarsh Reddy,CSE,6,7.34,76.9,73.6,1,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,1,2,1,1,1,5,5,4,9,0,66,67,61,60,84,81,78,80,2,2,2,QA Engineer,60.9,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0241,Aiswarya Mehta,EEE,8,7.13,78.0,72.9,0,Python,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,0,1,2,0,0,4,0,2,5,1,63,64,58,56,83,78,75,79,0,0,0,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0242,Gaurav Saxena,Mechanical,7,7.71,82.2,82.6,0,Python|Java,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,1,1,2,1,1,1,4,1,2,6,3,73,72,69,69,87,84,85,86,4,2,2,QA Engineer,70.1,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0243,Vedant Chawla,EEE,7,7.7,79.7,76.0,1,Python|Java,React,,1,1,0,2,1,0,0,2,3,8,2,67,68,67,62,84,78,79,79,1,0,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0244,Karan Agarwal,AI&DS,8,6.32,70.4,60.6,0,Python,Git,,1,0,1,0,1,0,0,2,2,5,0,56,56,55,47,80,72,68,73,1,1,0,QA Engineer,13.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0245,Sahil Iyer,CSE,7,7.47,74.6,75.0,0,Python|Java,React|Pandas,,2,1,1,1,0,1,0,3,3,7,0,61,65,60,54,82,77,73,77,1,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0246,Akash Gupta,EEE,7,5.81,72.7,56.1,0,Java,Git,Python Certificate|SQL Certificate,0,1,0,0,0,0,2,1,2,4,0,55,60,48,47,79,72,67,76,0,1,0,QA Engineer,9.2,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0247,Vedant Das,AI&DS,5,8.4,81.6,72.4,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,3,2,2,1,1,3,2,3,3,9,1,78,75,74,75,89,88,89,89,2,0,1,Full Stack Developer,71.1,Near Ready,React|NodeJS|MongoDB,Meta Front-End Development|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0248,Kavya Verma,Mechanical,5,7.67,73.1,79.6,1,Python|Java,React|Pandas,Python Certificate,2,1,1,1,0,1,1,2,2,7,2,65,67,66,59,83,81,77,79,1,0,1,Data Analyst,60.0,Near Ready,SQL|Statistics|Power BI,SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,8,Placed
STU0249,Aarav Mehta,Mechanical,8,9.49,86.3,95.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate,2,2,3,2,2,2,1,5,4,12,3,88,88,89,87,93,91,99,88,6,1,3,Data Analyst,96.7,Ready,Power BI,Microsoft Power BI Data Analyst,4,Placed
STU0250,Rishabh Singh,ECE,7,8.79,69.5,74.1,0,Python,React,,1,0,0,1,0,1,0,2,2,7,2,64,65,65,58,83,82,76,79,0,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0251,Vedant Iyer,CSE,7,6.97,66.2,60.3,0,Python|Java,React,Python Certificate,1,1,1,1,1,1,1,3,2,7,0,56,61,56,48,80,74,68,77,0,0,0,QA Engineer,21.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0252,Chaitanya Yadav,AI&DS,7,5.48,66.7,57.1,0,Python|Java,React,,1,1,0,1,0,0,0,1,2,3,0,47,49,47,40,76,68,59,69,0,0,1,QA Engineer,9.2,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0253,Rahul Bhat,ECE,5,5.65,59.1,57.2,0,Python,Git,,1,0,0,0,0,1,0,1,2,4,0,43,44,41,40,74,68,55,69,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0254,Aiswarya Das,AI&DS,5,5.03,67.9,51.2,1,Python|Java,Spring Boot,Python Certificate,1,2,0,0,0,0,1,0,1,3,0,46,42,43,40,75,72,58,70,0,0,1,QA Engineer,14.2,Needs Training,Selenium|API Testing|Automation Testing,Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Not Placed
STU0255,Siddharth Sharma,CSE,7,7.73,80.3,73.0,0,Python|Java,React|Pandas,,2,1,3,2,1,1,0,3,3,9,0,68,69,70,63,85,84,80,79,2,0,1,Full Stack Developer,60.0,Near Ready,Java|DSA|NodeJS|MongoDB,Java Programming & Spring Boot|Data Structures & Algorithms|Node.js Backend Development|MongoDB Developer Path,10,Placed
STU0256,Anushka Gupta,IT,7,7.59,72.2,83.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,2,1,2,2,7,5,12,2,71,73,70,66,86,82,83,83,1,2,1,Full Stack Developer,80.0,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0257,Abhinav Dutta,EEE,6,6.38,68.6,69.3,0,Python,Git,Python Certificate,0,0,0,0,1,0,1,0,1,2,0,46,48,45,40,75,72,58,68,0,0,0,QA Engineer,11.1,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0258,Bhavya Bhat,IT,7,8.12,89.2,80.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,3,2,2,2,1,2,7,4,3,11,1,75,78,80,72,88,86,87,85,1,0,0,Full Stack Developer,84.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0259,Aditya Shetty,IT,5,6.96,69.2,75.2,1,Python|Java,React,Python Certificate|SQL Certificate,1,1,2,1,0,1,2,2,2,7,0,59,60,54,51,81,78,71,73,2,0,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0260,Nikhil Deshmukh,CSE,7,7.33,81.3,64.8,0,Java|C++,React,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,0,1,2,1,1,2,5,3,3,7,0,66,67,66,61,84,79,78,85,5,0,2,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0261,Siddharth Singh,IT,6,9.98,86.6,93.5,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,3,2,3,1,2,3,3,3,10,2,84,89,86,83,91,88,95,92,5,2,3,Full Stack Developer,93.5,Ready,NodeJS|MongoDB,Node.js Backend Development|MongoDB Developer Path,6,Placed
STU0262,Priya Singh,Mechanical,7,8.24,85.7,78.2,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,2,3,1,1,2,5,3,10,0,75,76,72,72,88,87,87,87,2,0,1,Full Stack Developer,67.8,Near Ready,Java|DSA,Java Programming & Spring Boot|Data Structures & Algorithms,6,Placed
STU0263,Aditya Joshi,CSE,6,8.15,69.5,74.4,1,Python|C++,React|AWS,Python Certificate|SQL Certificate,1,0,2,1,2,2,2,2,2,7,0,61,60,61,55,82,79,73,81,0,0,1,Data Analyst,60.0,Near Ready,Python|Statistics,Python for Data Analysis|Statistics for Data Analysis,6,Placed
STU0264,Nikhil Dutta,AI&DS,7,7.02,61.9,65.5,0,Python|Java,Git,,1,1,1,0,0,0,0,2,2,6,0,54,55,52,45,79,71,66,72,0,0,1,Data Analyst,14.9,Needs Training,Python|SQL|Statistics|Power BI,Python for Data Analysis|SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,10,Not Placed
STU0265,Aditya Dutta,EEE,5,5.59,58.9,63.6,1,Python,Git,,0,0,0,0,1,1,0,0,1,2,0,40,42,44,40,73,64,52,67,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0266,Neha Reddy,IT,5,6.97,71.6,63.3,1,Python|Java,Git,Python Certificate|SQL Certificate,1,1,1,0,1,0,2,0,1,3,1,56,59,55,48,80,74,68,77,0,0,0,QA Engineer,20.5,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0267,Zoya Nair,IT,6,7.49,74.3,76.9,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,1,2,1,1,3,2,3,6,0,62,64,61,55,82,79,74,79,0,1,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0268,Yash Kumar,IT,7,5.55,64.2,64.4,0,Python,React,,0,0,2,1,0,0,0,2,1,5,0,53,54,47,44,78,69,65,72,0,0,0,Data Analyst,7.2,Needs Training,Python|Statistics|Power BI,Python for Data Analysis|Statistics for Data Analysis|Microsoft Power BI Data Analyst,8,Not Placed
STU0269,Neha Jain,AI&DS,7,7.23,75.0,72.9,0,Python|Java,React|Spring Boot|AWS,,1,2,3,1,2,1,0,3,3,7,1,63,70,63,57,83,84,75,79,0,2,1,QA Engineer,66.8,Near Ready,API Testing,Postman & REST API Testing,4,Placed
STU0270,Siddharth Dutta,CSE,6,8.0,80.0,74.6,1,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate,2,2,2,2,1,2,1,4,3,9,1,66,72,64,60,84,81,78,81,1,1,2,Full Stack Developer,60.0,Near Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0271,Pranav Kulkarni,ECE,7,7.25,76.0,67.9,0,Python,React,Python Certificate|SQL Certificate|Cloud Certificate,0,0,1,1,0,0,3,0,2,4,1,62,60,59,55,82,79,74,76,1,1,1,QA Engineer,24.1,Needs Training,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Not Placed
STU0272,Ishaan Singh,ECE,8,6.15,73.7,69.1,0,Python,Git,Python Certificate|SQL Certificate,0,0,1,0,0,0,2,2,2,5,1,57,59,60,49,80,75,69,77,2,0,1,QA Engineer,20.9,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0273,Isha Chawla,ECE,7,7.64,76.0,76.1,0,Python|Java,React|Pandas,Python Certificate,2,1,1,1,1,1,1,1,2,5,1,67,70,63,61,84,80,79,78,0,1,1,Data Analyst,60.0,Near Ready,SQL|Statistics|Power BI,SQL & Database Fundamentals|Statistics for Data Analysis|Microsoft Power BI Data Analyst,8,Placed
STU0274,Chaitanya Pillai,EEE,5,8.79,87.4,80.4,0,Python|Java,Git,Python Certificate|SQL Certificate,1,1,1,0,1,0,2,1,3,7,2,70,69,71,65,86,85,82,85,1,1,2,QA Engineer,65.6,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0275,Dev Dutta,AI&DS,7,7.03,63.4,65.7,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate,2,1,1,1,0,1,2,0,2,4,0,52,54,51,42,78,71,64,72,0,0,0,QA Engineer,19.5,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0276,Pranav Sharma,AI&DS,5,8.88,91.7,92.5,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,,3,2,3,2,2,3,0,5,4,13,1,82,86,86,80,90,86,93,92,2,0,1,Full Stack Developer,92.8,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0277,Dev Yadav,ECE,6,7.88,83.1,79.7,0,Python|Java,Git,Python Certificate|SQL Certificate|Cloud Certificate,1,1,1,0,0,1,3,2,3,7,1,64,67,61,57,83,80,76,82,1,0,0,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0278,Meera Pillai,IT,8,7.34,80.6,68.9,0,Python|Java,React|Pandas,,2,1,2,3,1,1,0,1,2,5,0,65,70,62,59,83,79,77,81,2,1,1,Data Analyst,60.0,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0279,Pranav Pillai,IT,5,7.36,82.7,86.6,1,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate,2,2,2,1,1,3,2,5,3,10,1,73,72,74,69,87,84,85,88,1,0,0,QA Engineer,71.6,Near Ready,API Testing,Postman & REST API Testing,4,Placed
STU0280,Yash Chawla,ECE,7,7.27,77.2,70.0,0,Python|Java,React,Python Certificate|SQL Certificate,1,1,1,2,0,1,2,4,3,8,3,68,70,69,62,84,81,79,79,3,1,1,QA Engineer,68.6,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0281,Ishaan Pillai,EEE,7,9.23,90.8,87.1,0,Python|Java|C++,React,Python Certificate,1,1,2,1,1,2,1,3,3,9,0,76,78,75,73,88,87,88,89,4,0,1,QA Engineer,84.3,Ready,Java,Java for Test Automation,4,Placed
STU0282,Isha Iyer,AI&DS,7,7.65,73.2,81.3,0,Python|Java|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,2,2,1,2,3,8,4,14,1,68,69,68,63,85,83,80,87,1,1,2,DevOps Engineer,60.0,Near Ready,AWS|Kubernetes,AWS Cloud Practitioner|Kubernetes for DevOps,6,Placed
STU0283,Chaitanya Pillai,AI&DS,7,6.77,68.2,58.0,0,Python|Java,Git,,1,1,1,0,1,1,0,0,1,3,0,57,60,56,49,80,79,69,76,1,0,1,QA Engineer,23.4,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0284,Abhinav Kumar,CSE,5,7.71,78.9,78.8,0,Python|Java|C++,React|Pandas|AWS,Python Certificate|SQL Certificate,2,1,2,1,2,2,2,3,3,9,2,69,71,67,64,85,83,81,82,0,0,1,DevOps Engineer,60.0,Near Ready,Docker|Kubernetes,Docker & Kubernetes Bootcamp|Kubernetes for DevOps,6,Placed
STU0285,Nishant Chawla,IT,6,7.31,75.0,61.9,0,Java,React,Python Certificate|SQL Certificate,0,1,2,1,0,1,2,2,3,6,0,51,53,53,41,78,73,63,69,0,0,0,Data Analyst,17.6,Needs Training,Python|Statistics,Python for Data Analysis|Statistics for Data Analysis,6,Not Placed
STU0286,Aditya Chawla,CSE,7,8.42,80.8,71.4,0,Python|Java|C++,React,,1,1,2,2,1,2,0,4,3,9,1,66,63,66,60,84,81,78,84,0,1,1,QA Engineer,66.6,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0287,Riya Nair,AI&DS,5,8.58,72.9,82.8,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate,2,1,2,2,1,1,2,2,2,8,2,64,69,61,58,83,81,76,82,1,3,2,QA Engineer,68.4,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0288,Divya Shetty,AI&DS,6,7.21,74.8,69.2,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,1,2,1,2,1,4,3,9,0,62,65,61,55,82,78,74,80,0,2,1,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0289,Rohan Shah,CSE,5,7.52,73.9,69.0,0,Java,React|Spring Boot|AWS,Python Certificate,0,2,1,3,2,1,1,4,3,8,1,63,64,62,57,83,79,75,75,0,0,0,Full Stack Developer,60.0,Near Ready,DSA|MongoDB,Data Structures & Algorithms|MongoDB Developer Path,6,Placed
STU0290,Kunal Shetty,IT,5,5.0,59.4,58.5,1,Python,Git,,1,0,0,0,0,0,0,0,2,2,0,42,41,45,40,74,65,55,66,0,0,0,QA Engineer,5.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0291,Harsh Nair,CSE,6,7.69,78.5,74.2,0,Python|Java|C++,Git,Python Certificate,1,1,1,0,0,2,1,1,2,5,0,58,62,57,50,81,78,70,76,2,0,1,QA Engineer,60.0,Near Ready,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Placed
STU0292,Aditi Saxena,CSE,5,7.01,71.9,75.0,0,Python,React,,1,0,2,1,1,1,0,2,3,7,0,66,63,62,60,84,76,78,80,1,1,0,QA Engineer,60.0,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0293,Divya Rao,ECE,7,7.77,87.3,83.4,0,Python|Java,Pandas,,2,1,1,0,0,1,0,3,2,9,0,67,65,67,61,84,83,78,76,2,0,1,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0294,Meera Iyer,AI&DS,7,5.92,73.9,68.9,0,Python|Java,React|Pandas,,2,1,2,1,1,0,0,2,2,6,0,52,51,53,43,78,78,65,73,0,0,0,DevOps Engineer,6.7,Needs Training,AWS|Docker|Kubernetes,AWS Cloud Practitioner|Docker & Kubernetes Bootcamp|Kubernetes for DevOps,8,Not Placed
STU0295,Ananya Jain,CSE,8,8.47,93.6,73.3,0,Python|Java,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate,3,2,3,2,2,1,2,2,3,8,3,80,77,78,78,90,87,92,87,1,0,1,Data Analyst,88.4,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0296,Kavya Shah,AI&DS,6,6.22,68.8,64.0,0,Python|Java,Git,Python Certificate|SQL Certificate,1,1,0,0,0,1,2,3,2,6,0,54,54,53,46,79,78,67,73,0,1,0,QA Engineer,22.0,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0297,Vikas Agarwal,ECE,6,8.17,85.0,80.4,0,Python|Java|C++,React|Spring Boot,,1,2,2,1,0,2,0,3,3,9,1,76,78,78,73,88,86,88,81,4,1,2,Full Stack Developer,80.0,Ready,React|NodeJS|MongoDB,Meta Front-End Development|Node.js Backend Development|MongoDB Developer Path,8,Placed
STU0298,Pooja Saxena,CSE,5,7.66,74.3,81.7,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate,2,1,1,2,1,1,2,4,3,10,2,70,70,72,65,85,82,81,81,2,0,1,QA Engineer,60.3,Near Ready,Java|API Testing,Java for Test Automation|Postman & REST API Testing,6,Placed
STU0299,Shreya Mehta,IT,7,6.58,70.2,53.4,0,Python|Java,React,,1,1,0,2,1,1,0,0,2,3,1,57,59,55,49,80,73,69,73,0,1,1,QA Engineer,24.2,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0300,Aditi Kumar,CSE,7,9.69,94.7,100.0,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,3,3,3,2,2,3,3,6,4,14,3,86,87,88,85,92,89,97,90,4,2,2,Full Stack Developer,96.9,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0301,Karan Patel,CSE,5,5.75,74.9,67.4,0,Java,React,Python Certificate,0,1,0,1,0,1,1,1,1,5,2,50,54,48,41,77,75,63,70,0,0,0,QA Engineer,14.3,Needs Training,Java|Selenium|API Testing|Automation Testing,Java for Test Automation|Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,10,Not Placed
STU0302,Tanvi Iyer,AI&DS,8,8.53,79.8,84.2,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate,2,2,3,2,2,2,4,6,4,12,1,76,75,75,72,88,85,87,87,2,0,1,Full Stack Developer,88.5,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0303,Aditya Kumar,AI&DS,5,9.11,84.2,91.1,0,Python|Java|C++,React|Spring Boot|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,3,3,2,1,1,3,3,3,3,10,3,77,79,77,74,88,91,88,85,6,0,2,QA Engineer,94.1,Ready,Advanced interview practice,Advanced Placement Interview Mastery,4,Placed
STU0304,Utkarsh Das,IT,7,6.57,71.9,83.0,0,Python|Java,React|Spring Boot,Python Certificate|SQL Certificate,1,2,1,1,1,1,2,3,2,7,1,57,57,56,49,80,76,69,75,3,0,1,QA Engineer,60.0,Near Ready,Selenium|API Testing|Automation Testing,Automation Testing with Selenium|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0305,Neha Yadav,IT,7,8.53,82.2,92.8,0,Python|Java|C++,React|Spring Boot|Pandas|AWS,Python Certificate|SQL Certificate|Cloud Certificate,3,2,3,3,2,2,3,4,3,12,1,81,85,80,79,90,89,93,92,3,1,2,DevOps Engineer,86.4,Ready,Docker|Kubernetes,Docker & Kubernetes Bootcamp|Kubernetes for DevOps,6,Placed
STU0306,Manish Das,Mechanical,8,7.13,79.0,78.4,0,Python,Git,Python Certificate|SQL Certificate,1,0,1,0,0,0,2,1,2,6,1,62,65,62,55,82,76,74,81,1,2,2,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0307,Utkarsh Agarwal,AI&DS,7,8.38,76.7,78.4,0,Python|Java,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate,2,1,2,1,1,1,3,6,4,12,0,68,70,67,63,85,80,80,84,1,2,1,Data Analyst,80.0,Ready,Statistics,Statistics for Data Analysis,4,Placed
STU0308,Anushka Rao,AI&DS,8,7.86,79.1,76.5,0,Python|Java|C++,React|Pandas,Python Certificate,2,1,3,2,1,2,1,1,2,7,1,68,73,70,63,85,80,80,82,3,0,1,Data Analyst,64.3,Near Ready,Statistics|Power BI,Statistics for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
STU0309,Sneha Reddy,ECE,6,7.1,74.7,70.9,0,Python|Java,React,Python Certificate,1,1,1,1,0,1,1,0,2,4,3,63,64,63,57,83,80,75,82,0,0,0,QA Engineer,60.0,Near Ready,Java|API Testing|Automation Testing,Java for Test Automation|Postman & REST API Testing|Mastering Test Automation & Frameworks,8,Placed
STU0310,Karan Verma,CSE,8,8.55,80.5,77.3,0,Python|C++,React|Pandas,Python Certificate|SQL Certificate|Cloud Certificate|DSA Certificate|Web Development Certificate,2,0,2,1,1,2,5,2,3,8,1,74,76,76,71,87,88,86,81,2,2,1,QA Engineer,80.0,Ready,Java,Java for Test Automation,4,Placed
STU0311,Aiswarya Das,AI&DS,5,7.74,84.3,78.0,0,Python|Java,React|Spring Boot,,1,2,2,1,1,1,0,1,2,7,2,74,76,72,70,87,82,86,85,0,0,1,Data Analyst,61.9,Near Ready,Python|Power BI,Python for Data Analysis|Microsoft Power BI Data Analyst,6,Placed
